S					Y					iterations		time
4.32397640482		4.32397640481			14			731
4.32527534857		4.32527534857			14			471
4.32657475973		4.32657475973			14			371
4.32787463848		4.32787463848			14			360
4.329174985		4.329174985			14			340
4.33047579947		4.33047579947			14			371
4.33177708207		4.33177708207			14			330
4.33307883297		4.33307883297			14			330
4.33438105235		4.33438105235			14			340
4.3356837404		4.3356837404			14			371
4.33698689729		4.33698689729			14			341
4.37849707282		4.37849707282			14			681
4.37981564433		4.37981564432			14			521
4.38113469076		4.38113469076			14			411
4.3824542123		4.3824542123			14			340
4.38377420913		4.38377420912			14			361
4.38509468142		4.38509468142			14			341
4.33829052321		4.33829052321			14			431
4.38641562937		4.38641562937			14			331
4.38773705315		4.38773705315			14			341
4.43384196476		4.43384196476			14			691
4.43518047977		4.43518047977			14			611
4.43651947734		4.43651947734			14			370
4.43785895767		4.43785895767			14			331
4.43919892094		4.43919892094			14			371
4.44053936733		4.44053936733			14			341
4.44188029704		4.44188029704			14			341
4.33959461833		4.33959461832			14			390
4.34089918282		4.34089918282			14			431
4.34220421688		4.34220421688			14			340
4.34350972068		4.34350972068			14			340
4.3448156944		4.3448156944			14			371
4.34612213822		4.34612213822			14			341
4.34742905233		4.34742905232			14			340
4.34873643689		4.34873643688			14			341
4.35004429209		4.35004429209			14			341
4.35135261811		4.35135261811			14			330
4.35266141513		4.35266141513			14			331
4.35397068334		4.35397068333			14			340
4.3552804229		4.3552804229			14			331
4.54705773311		4.54705773311			14			731
4.38905895295		4.38905895295			14			340
4.39038132895		4.39038132895			14			351
4.39170418133		4.39170418133			14			361
4.39302751027		4.39302751027			14			340
4.39435131596		4.39435131596			14			340
4.60495585919		4.60495585918			14			541
4.54843710483		4.54843710483			14			521
4.54981697482		4.54981697482			14			411
4.49002434992		4.49002434991			14			652
4.49138312975		4.49138312975			14			431
4.49274239994		4.49274239994			14			531
4.39567559858		4.39567559858			14			331
4.39700035831		4.39700035831			14			331
4.39832559534		4.39832559534			14			360
4.39965130984		4.39965130984			14			341
4.40097750201		4.40097750201			14			340
4.40230417202		4.40230417202			14			330
4.66373271748		4.66373271748			14			581
4.60635615565		4.60635615565			14			401
4.44322171024		4.44322171024			14			411
4.44456360712		4.44456360712			14			340
4.44590598788		4.44590598787			14			341
4.44724885268		4.44724885268			14			341
4.44859220173		4.44859220172			14			371
4.4499360352		4.44993603519			14			361
4.45128035328		4.45128035327			14			331
4.49410216067		4.49410216067			14			441
4.49546241213		4.49546241213			14			391
4.49682315451		4.4968231545			14			340
4.35659063401		4.356590634			14			330
4.35790131683		4.35790131683			14			591
4.60775695844		4.60775695844			14			340
4.78397983832		4.78397983832			14			451
4.78544496599		4.78544496599			14			361
4.78691062505		4.78691062505			14			341
4.7883768157		4.7883768157			14			331
4.78984353815		4.78984353815			14			341
4.79131079261		4.79131079261			14			341
4.79277857928		4.79277857928			14			321
4.79424689837		4.79424689836			14			341
4.79571575008		4.79571575008			14			341
4.79718513462		4.79718513462			14			361
4.7986550522		4.7986550522			14			341
4.80012550303		4.80012550303			14			341
4.55119734327		4.55119734327			14			340
4.55257821038		4.55257821038			14			601
4.97130532192		4.97130532191			14			451
4.97283849664		4.97283849664			14			331
4.97437222917		4.97437222917			14			350
4.97590651973		4.97590651973			14			341
4.84547934393		4.84547934393			14			450
4.84696678816		4.84696678816			14			581
4.84845477243		4.84845477243			14			732
4.84994329695		4.84994329695			14			451
4.85143236193		4.85143236193			14			340
4.85292196758		4.85292196758			14			340
4.85441211411		4.8544121141			14			341
4.85590280172		4.85590280172			14			371
4.85739403063		4.85739403063			14			290
4.90791607755		4.90791607755			14			531
4.90942620197		4.90942620196			14			421
4.91093687523		4.91093687522			14			430
4.91244809755		4.91244809754			14			291
4.80159648731		4.8015964873			14			340
4.80306800524		4.80306800524			14			280
4.80454005704		4.80454005703			14			291
4.8060126429		4.8060126429			14			281
4.80748576305		4.80748576305			14			280
4.80895941768		4.80895941768			14			271
4.40363132005		4.40363132005			14			341
4.4049589463		4.4049589463			14			280
4.40628705094		4.40628705094			14			280
4.40761563416		4.40761563416			14			281
4.40894469614		4.40894469614			14			351
4.41027423706		4.41027423706			14			271
4.41160425711		4.41160425711			14			291
4.41293475647		4.41293475647			14			280
4.41426573533		4.41426573533			14			280
4.41559719386		4.41559719386			14			280
4.41692913226		4.41692913226			14			281
4.41826155071		4.41826155071			14			271
4.41959444939		4.41959444938			14			281
4.42092782848		4.42092782848			14			281
4.42226168817		4.42226168817			14			281
4.42359602865		4.42359602864			14			280
4.42493085009		4.42493085009			14			290
4.42626615269		4.42626615269			14			281
4.42760193662		4.42760193662			14			281
4.42893820208		4.42893820208			14			280
4.43027494924		4.43027494924			14			270
4.4316121783		4.4316121783			14			281
4.43294988943		4.43294988943			14			270
4.97744136854		4.97744136854			14			351
4.97897677581		4.9789767758			14			391
4.98051274175		4.98051274175			14			281
4.9820492666		4.98204926659			14			220
4.98358635055		4.98358635055			14			240
4.98512399384		4.98512399384			14			231
4.98666219668		4.98666219668			14			231
4.98820095929		4.98820095928			14			221
4.98974028188		4.98974028187			14			231
4.99128016467		4.99128016467			14			231
4.99282060789		4.99282060788			14			220
4.99436161174		4.99436161174			14			220
4.99590317646		4.99590317645			14			230
4.99744530225		4.99744530224			14			220
4.99898798933		4.99898798933			14			230
5.00053123793		5.00053123793			14			220
5.00207504826		5.00207504826			14			231
5.00361942054		5.00361942054			14			221
4.45262515615		4.45262515615			14			351
4.45397044401		4.45397044401			14			501
4.45531621704		4.45531621704			14			431
4.45666247543		4.45666247543			14			301
4.45800921936		4.45800921935			14			311
4.45935644901		4.45935644901			14			311
4.46070416458		4.46070416458			14			280
4.46205236625		4.46205236625			14			280
4.46340105421		4.46340105421			14			291
4.46475022865		4.46475022865			14			300
4.46609988974		4.46609988974			14			290
4.46745003769		4.46745003769			14			300
4.46880067267		4.46880067267			14			330
4.47015179487		4.47015179487			14			300
4.47150340448		4.47150340448			14			300
4.47285550169		4.47285550169			14			290
4.47420808669		4.47420808669			14			281
4.47556115965		4.47556115965			14			270
4.55395957634		4.55395957634			14			451
4.55534144134		4.55534144134			14			481
4.55672380557		4.55672380556			14			391
4.55810666922		4.55810666922			14			281
4.55949003249		4.55949003249			14			290
4.56087389557		4.56087389556			14			281
4.56225825864		4.56225825864			14			281
4.56364312192		4.56364312191			14			281
4.56502848557		4.56502848557			14			281
4.56641434981		4.56641434981			14			291
4.56780071482		4.56780071482			14			301
4.56918758079		4.56918758079			14			281
4.66515427748		4.66515427747			14			341
4.666576352		4.666576352			14			521
4.66799894127		4.66799894127			14			501
4.60915826777		4.60915826776			14			341
4.61056008381		4.61056008381			14			280
4.61196240678		4.61196240678			14			391
4.85888580106		4.85888580105			14			290
5.00516435499		5.00516435499			14			231
4.91395986914		4.91395986914			14			290
4.49818438799		4.49818438798			14			331
4.91547219022		4.91547219022			14			491
4.916985061		4.91698506099			14			370
4.91849848169		4.91849848169			14			351
4.92001245251		4.92001245251			14			280
4.92152697367		4.92152697367			14			280
4.92304204539		4.92304204538			14			280
4.92455766787		4.92455766787			14			281
4.92607384134		4.92607384134			14			281
4.92759056601		4.927590566			14			271
4.92910784208		4.92910784208			14			281
4.93062566979		4.93062566978			14			281
4.93214404933		4.93214404933			14			280
4.93366298093		4.93366298092			14			290
4.9351824648		4.93518246479			14			280
4.47691472078		4.47691472077			14			280
4.47826877025		4.47826877025			14			491
4.47962330825		4.47962330825			14			341
4.48097833498		4.48097833498			14			281
4.48233385061		4.48233385061			14			291
4.48368985535		4.48368985535			14			280
4.48504634937		4.48504634936			14			280
4.48640333286		4.48640333286			14			281
4.48776080601		4.48776080601			14			320
4.48911876902		4.48911876901			14			311
4.72340254645		4.72340254645			14			461
4.72484571479		4.72484571479			14			340
4.72628940603		4.72628940602			14			291
4.72773362035		4.72773362035			14			280
4.72917835797		4.72917835796			14			281
4.73062361908		4.73062361907			14			291
4.73206940389		4.73206940388			14			291
4.7335157126		4.73351571259			14			281
4.73496254541		4.73496254541			14			271
4.73640990253		4.73640990253			14			291
4.73785778416		4.73785778416			14			290
4.7393061905		4.73930619049			14			290
4.74075512175		4.74075512175			14			280
4.74220457812		4.74220457812			14			290
